417,12
418,2
418,8
419,2
419,14
420,2
421,2
422,2
423,2
423,8
424,2
425,2
425,1
425,18
425,26
426,2
426,8
427,2
427,24
427,6
428,2
428,24
428,6
428,25
429,2
429,9
430,2
430,8
430,26
431,2
431,5
431,6
432,2
432,24
433,2
433,24
434,2
434,24
434,23
434,26
435,2
435,24
436,2
436,24
437,2
437,24
438,2
438,24
439,2
439,22
439,8
439,24
440,2
440,24
441,2
441,24
442,2
442,8
442,25
443,2
443,22
443,8
443,15
444,2
444,8
444,16
445,2
445,4
446,2
446,8
446,12
447,2
447,8
447,12
448,2
448,8
449,7
449,18
449,2
450,18
450,26
451,18
451,26
452,2
452,18
452,26
453,2
453,18
454,2
455,2
456,2
456,5
456,6
457,2
458,2
458,18
458,26
459,2
459,4
460,2
460,18
461,2
461,5
461,8
462,8
462,30
463,2
464,2
465,2
466,2
466,15
467,2
467,8
468,2
468,28
469,2
469,8
469,6
469,24
470,4
470,26
470,2
471,2
471,12
472,5
472,2
472,7
473,5
473,2
473,15
474,5
474,1
474,20
474,9
474,19
475,5
475,18
476,5
476,4
476,26
476,19
476,6
477,5
477,4
477,2
477,26
478,5
478,4
478,8
478,12
479,5
479,2
479,4
479,7
479,26
480,5
480,4
480,26
481,5
481,4
481,26
481,8
482,5
482,4
482,26
483,5
483,2
483,4
483,7
483,26
484,5
484,8
484,2
485,5
485,18
485,26
486,5
486,18
486,26
486,24
487,5
487,2
487,7
487,8
488,5
488,2
488,7
489,5
489,16
489,12
490,5
490,2
490,17
490,15
490,11
490,18
491,5
491,22
491,8
492,5
492,15
493,18
493,26
494,18
495,18
495,26
496,5
496,7
496,8
497,5
497,27
497,22
497,8
498,5
498,18
499,18
500,18
500,8
501,18
502,18
502,8
503,18
503,26
504,8
504,30
505,30
506,2
506,26
506,11
506,6
507,26
507,30
508,6
508,31
509,19
509,11
509,6
509,31
510,18
510,22
510,11
510,20
511,6
511,26
511,29
511,31
512,6
512,29
512,31
513,5
513,2
513,26
513,12
513,7
514,5
514,2
514,26
514,8
514,7
515,5
515,2
515,26
515,24
515,7
516,5
516,2
517,5
517,26
518,5
518,26
519,5
519,26
520,5
520,14
521,5
521,18
521,26
522,5
522,26
523,5
523,26
524,5
525,5
526,26
526,30
527,5
527,16
527,8
528,18
528,26
528,1
529,5
529,2
529,7
530,5
530,7
530,8
531,1
531,5
531,6
531,19
532,5
532,8
533,5
534,5
534,16
534,18
535,5
535,4
536,5
536,12
537,5
537,27
538,5
538,2
538,7
539,5
539,2
539,7
540,5
540,8
540,19
541,5
541,9
542,5
543,5
543,7
543,8
544,5
544,21
544,7
544,8
545,5
545,7
545,21
545,8
545,24
546,5
546,7
546,8
547,5
547,7
547,20
547,8
548,5
548,7
548,20
548,8
549,5
549,7
549,8
550,5
550,7
550,20
550,8
551,5
551,7
551,8
551,16
552,5
552,7
552,8
552,20
553,5
553,7
553,8
553,14
554,18
554,6
554,17
554,19
555,18
555,6
555,17
555,19
556,18
556,6
556,17
556,8
556,7
556,19
557,18
557,6
557,17
558,18
558,6
558,17
558,8
558,19
559,18
559,6
559,17
559,8
559,19
560,18
560,6
560,17
560,19
561,18
561,6
561,17
561,8
561,7
561,19
562,18
562,6
562,17
562,11
562,19
563,18
563,17
564,18
564,6
564,17
564,8
564,19
565,18
565,17
566,18
566,17
566,20
566,19
567,18
567,6
567,17
567,8
567,7
567,19
568,5
568,8
569,5
569,8
570,5
570,8
570,20
571,5
571,8
571,20
572,5
572,14
572,21
573,5
573,21
574,5
574,14
574,21
574,24
575,5
575,14
575,21
576,5
576,8
576,21
577,5
577,8
577,14
578,5
578,14
579,5
579,14
580,5
580,14
581,5
581,14
582,5
582,14
582,21
582,8
583,5
583,14
584,5
584,24
585,5
585,24
585,14
586,5
586,21
586,15
587,5
588,5
588,8
588,20
589,5
589,8
589,20
590,5
590,22
590,24
590,9
590,18
591,3
592,3
592,6
592,14
593,5
593,8
594,5
594,8
594,6
595,5
595,8
595,26
596,5
596,10
596,26
596,24
597,5
597,8
597,7
598,5
598,8
599,5
599,8
600,5
601,5
601,2
602,5
602,2
603,5
603,18
603,14
604,5
604,8
604,18
605,5
605,14
605,8
605,21
606,5
606,8
607,5
607,8
608,5
608,8
609,5
609,8
609,14
610,5
610,8
611,5
611,6
611,8
611,24
612,5
612,8
613,5
613,8
614,5
615,5
615,8
616,5
616,8
616,19
617,5
617,8
618,5
618,9
619,5
619,4
620,5
620,26
620,24
620,18
621,5
621,15
622,5
622,26
622,24
623,5
623,26
623,24
624,5
624,6
624,24
625,5
625,22
625,4
625,8
626,5
626,8
626,7
626,20
627,5
627,18
627,26
627,8
628,5
628,8
629,5
629,8
629,26
629,11
630,5
630,8
630,18
631,5
631,2
631,7
631,8
632,5
632,8
632,7
633,18
633,8
634,5
634,8
635,5
635,8
636,5
636,4
636,8
637,5
637,8
638,5
638,8
638,7
639,5
639,1
640,5
641,5
642,5
642,8
642,20
643,5
643,20
643,21
644,5
644,20
645,5
645,4
645,18
645,1
645,2
645,26
645,8
646,5
646,8
647,5
647,8
648,5
648,8
649,5
649,8
650,5
650,8
651,5
651,18
652,5
652,2
653,5
653,2
653,18
653,8
653,26
654,5
654,2
654,18
655,5
655,2
655,18
655,8
656,5
656,18
656,26
657,5
657,4
658,5
658,4
659,5
659,4
659,8
660,5
660,8
660,20
661,30
662,5
662,19
662,8
663,5
663,26
663,8
664,5
664,26
664,14
665,5
665,18
665,26
666,5
666,26
667,5
667,8
668,5
668,26
669,5
669,26
669,8
670,5
670,2
670,7
670,26
671,5
671,12
671,26
672,5
672,16
672,12
673,5
673,8
673,12
674,5
674,8
675,5
675,7
675,26
675,6
676,5
676,18
676,8
676,7
676,6
677,5
677,7
677,26
677,6
678,2
678,7
678,20
679,5
679,26
679,6
680,5
680,26
680,6
681,5
681,8
682,5
682,4
682,2
683,5
683,8
684,5
684,8
684,7
685,1
686,1
686,26
687,1
688,1
688,16
689,1
690,1
690,5
690,8
691,1
691,2
692,1
692,27
693,1
693,27
694,1
694,27
695,1
695,27
696,1
697,1
697,14
698,1
699,1
700,1
700,8
701,1
702,1
703,1
703,8
704,1
704,26
704,24
705,1
705,14
706,1
706,18
707,1
708,1
708,2
709,1
709,8
710,1
711,1
711,5
711,2
711,26
711,24
712,1
712,5
712,27
713,1
713,26
714,1
715,1
715,18
716,1
716,8
717,1
718,1
718,2
718,5
718,26
719,1
720,1
721,1
722,1
722,22
722,12
723,1
723,5
723,26
723,12
724,1
725,1
725,5
725,2
725,6
725,8
726,1
727,1
727,2
727,7
728,1
729,1
729,8
729,26
730,1
731,1
732,1
732,8
733,1
734,1
735,1
735,8
736,1
736,6
737,1
738,1
738,24
739,1
739,2
739,18
739,6
740,1
740,8
741,1
741,8
742,1
743,1
744,1
745,1
745,8
745,2
745,18
746,3
746,8
746,1
746,2
746,6
746,24
747,3
747,8
747,2
748,3
748,8
748,6
748,24
749,3
749,8
749,6
749,24
750,3
750,2
750,15
750,7
751,3
751,2
751,7
752,3
752,8
752,19
753,3
753,8
753,19
754,3
754,8
754,19
755,3
755,8
755,19
756,3
756,8
756,2
756,6
756,24
757,3
757,8
757,2
758,3
758,2
759,3
759,24
760,3
760,8
761,3
762,3
762,15
763,3
763,8
763,1
764,3
764,8
765,3
766,3
767,3
768,3
768,6
768,24
769,3
770,3
770,6
770,24
771,3
772,3
773,3
773,6
773,24
774,3
775,4
776,3
776,6
776,24
777,3
777,8
778,3
778,8
778,2
778,6
778,24
779,3
779,2
780,3
780,8
780,1
781,3
781,8
781,2
781,6
781,24
782,3
782,8
782,2
782,6
782,24
783,3
784,3
784,5
785,3
786,3
786,6
786,26
786,24
787,3
787,8
788,3
788,2
788,6
788,15
788,24
789,3
789,2
789,6
789,26
789,24
790,5
790,26
790,11
791,18
791,5
791,26
791,11
792,4
792,2
792,18
792,7
792,26
793,4
793,18
793,26
794,4
794,18
794,26
795,4
795,18
795,15
796,4
796,1
797,4
797,16
798,4
798,26
799,4
799,8
799,18
799,26
800,4
801,4
801,26
802,4
803,2
803,7
803,6
804,2
804,7
804,6
805,2
805,6
805,8
806,2
806,15
807,2
808,2
808,24
808,26
808,23
809,2
809,24
810,2
810,7
810,1
811,18
811,26
812,2
812,18
812,24
812,26
812,1
813,2
813,18
814,18
814,4
815,2
815,18
816,18
816,19
817,18
817,25
817,3
818,2
818,18
819,18
819,6
819,26
820,4
820,18
820,7
821,2
821,5
822,2
822,5
822,8
823,8
823,30
824,2
824,15
824,22
824,8
825,2
826,2
826,26
827,2
827,11
828,2
828,28
829,5
829,2
829,15
830,5
830,2
830,4
830,15
831,5
831,18
831,8
832,5
832,2
832,4
832,26
832,8
833,5
833,4
833,7
833,26
833,8
834,5
834,4
834,26
835,5
835,18
835,26
836,2
837,18
837,26
838,5
838,18
838,2
838,26
838,7
839,18
839,2
839,26
839,7
840,18
840,8
841,18
841,8
842,18
842,8
843,18
843,26
844,5
845,6
845,11
845,29
845,31
846,20
846,22
846,18
847,4
847,6
847,26
847,29
847,31
848,5
848,2
848,26
848,24
849,5
849,2
850,5
850,2
850,7
850,8
851,5
851,2
851,7
851,26
851,24
852,5
852,2
852,7
852,26
853,18
853,1
853,26
854,18
854,1
854,26
855,5
855,2
856,1
856,5
856,2
856,7
856,26
857,5
857,2
857,7
858,5
858,2
858,7
859,5
859,2
859,26
859,24
860,5
860,26
860,24
861,5
861,4
862,5
862,12
863,12
863,30
864,5
864,2
864,7
864,8
865,5
865,7
865,8
865,14
866,5
866,21
866,7
866,8
867,5
867,21
867,7
867,8
868,5
868,7
868,20
868,8
869,5
869,7
869,20
869,14
869,8
870,5
870,7
870,20
870,21
870,8
871,5
871,7
871,8
871,14
872,18
872,6
872,17
872,19
873,18
873,6
873,17
873,8
873,7
873,19
874,18
874,6
874,17
874,8
874,7
874,19
875,18
875,4
875,6
875,17
875,8
875,21
875,19
875,7
876,18
876,6
876,17
876,27
876,8
876,19
877,5
877,18
877,6
877,17
877,8
877,7
877,19
878,5
878,22
878,8
878,20
879,5
879,8
879,20
880,5
880,19
881,5
881,14
882,5
882,7
882,14
883,5
883,14
884,5
884,14
885,18
885,8
885,20
886,5
886,8
887,5
887,8
887,6
888,5
888,8
889,18
890,1
890,18
890,8
891,5
891,8
892,5
893,5
893,14
893,8
893,21
894,5
894,21
894,8
895,5
895,8
895,21
895,14
896,5
896,22
896,8
896,10
897,5
897,8
897,21
898,5
898,8
898,14
899,5
899,14
899,8
899,19
900,5
900,8
901,5
901,8
901,7
902,5
902,8
902,21
903,5
903,8
904,5
904,8
904,7
904,2
905,5
905,8
906,5
906,27
906,8
907,5
907,18
908,5
908,18
909,5
909,15
910,5
910,15
910,2
911,5
911,26
911,24
911,2
912,5
912,8
913,5
913,18
913,7
913,8
914,5
914,18
914,26
914,8
915,5
915,18
915,7
915,8
916,18
916,26
917,5
917,8
918,5
918,8
919,5
920,5
920,4
920,2
921,5
921,19
921,8
922,5
922,22
922,19
922,8
923,5
923,2
923,7
923,26
924,5
924,7
924,8
924,25
924,21
924,6
925,5
925,7
925,26
925,6
926,5
926,7
926,26
926,11
926,6
927,1
927,26
927,24
928,1
928,26
929,1
930,1
930,26
930,24
931,1
932,1
933,1
934,1
935,1
935,2
936,1
937,1
938,1
939,1
939,26
939,24
940,1
941,1
942,1
942,26
942,24
943,1
943,26
943,24
944,1
944,26
944,24
945,1
945,2
945,26
946,1
946,26
946,24
946,15
947,1
947,18
947,26
947,24
948,1
948,26
948,24
948,8
949,1
949,26
949,24
949,7
950,1
950,26
950,7
951,1
951,3
952,1
952,16
953,1
953,26
953,24
954,1
954,26
954,24
954,2
955,1
955,18
956,1
956,5
957,1
957,5
957,27
958,1
958,5
958,27
959,1
959,5
959,27
960,1
960,22
960,8
961,1
962,1
963,1
964,1
964,2
964,5
964,18
964,26
965,1
966,1
966,27
966,12
967,1
967,26
967,24
968,1
968,26
968,24
969,1
970,1
970,5
970,2
970,6
970,8
970,26
971,1
971,8
971,6
972,1
973,1
974,1
975,1
975,8
976,1
976,8
977,1
977,8
978,1
978,8
979,1
979,8
980,1
980,8
981,1
981,8
982,1
983,1
984,1
984,2
984,24
985,1
985,8
986,1
987,1
987,8
987,2
988,1
988,8
988,24
989,1
989,14
990,1
990,6
991,1
991,6
992,1
992,6
993,1
993,6
993,31
994,1
994,6
995,1
996,1
996,8
997,1
997,24
998,1
998,8
999,1
999,18
1000,1
1000,8
1001,3
1001,2
1001,15
1002,3
1002,8
1002,19
1003,3
1003,6
1003,19
1003,24
1004,3
1004,24
1005,3
1005,26
1006,3
1006,8
1007,3
1008,3
1008,15
1009,3
1009,20
1010,3
1010,8
1010,19
1011,3
1012,3
1013,3
1014,4
1014,18
1014,16
1015,4
1015,26
1016,4
1016,8
1016,6
1016,26
1017,2
1017,7
1017,6
1018,2
1018,15
1018,8
1019,2
1019,15
1019,11
1020,2
1020,1
1020,15
1021,2
1021,15
1022,2
1022,7
1022,24
1023,18
1023,26
1023,8
1024,18
1024,1
1024,26
1024,24
1025,18
1025,4
1025,26
1026,18
1026,4
1027,18
1027,28
1028,2
1028,25
1028,3
1029,2
1029,26
1029,22
1029,8
1030,2
1030,11
1031,5
1031,4
1031,7
1031,26
1031,8
1032,18
1032,2
1032,8
1033,18
1033,4
1034,18
1034,8
1035,6
1035,26
1035,29
1035,31
1036,5
1036,24
1036,2
1036,7
1037,5
1037,2
1037,18
1037,7
1037,26
1037,24
1037,8
1038,5
1038,18
1038,2
1038,7
1038,26
1038,24
1039,5
1039,18
1039,2
1039,7
1039,26
1039,24
1039,8
1040,5
1040,18
1040,2
1040,7
1040,26
1040,24
1041,5
1041,2
1041,8
1042,5
1042,18
1042,2
1043,5
1043,2
1044,5
1044,22
1044,8
1044,20
1045,5
1045,7
1045,14
1046,5
1046,14
1047,5
1048,5
1048,8
1048,19
1049,5
1049,8
1049,21
1050,5
1050,8
1050,21
1051,5
1051,8
1052,5
1052,8
1052,7
1053,5
1053,7
1053,6
1054,5
1054,7
1054,26
1054,6
1055,1
1055,26
1056,1
1057,1
1058,1
1058,2
1058,8
1059,1
1060,1
1060,26
1060,24
1061,1
1062,1
1063,1
1063,26
1063,24
1063,8
1064,1
1064,3
1065,1
1065,26
1066,1
1066,26
1066,24
1067,1
1067,16
1068,1
1068,4
1069,1
1070,1
1070,8
1070,6
1071,1
1071,26
1072,1
1072,8
1072,6
1073,1
1074,1
1074,8
1075,1
1075,14
1075,23
1076,1
1076,8
1077,1
1077,8
1078,1
1078,8
1079,1
1079,8
1080,1
1080,8
1081,1
1081,8
1082,1
1083,1
1083,8
1084,1
1085,1
1085,6
1086,1
1086,6
1087,1
1087,24
1088,1
1088,8
1089,3
1090,3
1090,1
1091,2
1091,26
1092,2
1092,3
1092,25
1092,8
1093,18
1093,2
1093,8
1094,5
1094,22
1094,8
1094,20
1095,5
1095,8
1095,19
1096,5
1096,7
1096,6
1097,5
1097,8
1097,7
1097,6
1098,1
1098,26
1098,24
1099,1
1099,26
1099,24
1100,1
1100,26
1100,24
1101,1
1101,26
1102,1
1102,26
1103,1
1103,7
1103,26
1104,1
1104,21
1105,1
1105,26
1106,1
1106,23
1106,26
1107,1
1107,8
1108,1
1108,8
1109,1
1110,1
1110,8
1111,1
1111,8
1112,1
1113,1
1114,3
1114,1
1114,28
1115,1
1115,26
1116,1
1116,27
1116,5
1117,1
1118,1
1118,26
1119,1
1120,1
1121,1
1121,8
1122,1
1122,8
1123,1
1124,1
1124,8
1125,1
1125,8
1126,1
1127,1
1128,1
1128,7
1129,1
1130,1
1131,2
